478000 [nan, nan, nan, nan]
479000 [nan, nan, nan, nan]
480000 [nan, nan, nan, nan]
481000 [nan, nan, nan, nan]
482000 [nan, nan, nan, nan]
483000 [nan, nan, nan, nan]
484000 [nan, nan, nan, nan]
485000 [nan, nan, nan, nan]
486000 [nan, nan, nan, nan]
487000 [nan, nan, nan, nan]
488000 [nan, nan, nan, nan]
489000 [nan, nan, nan, nan]
490000 [nan, nan, nan, nan]
491000 [nan, nan, nan, nan]
492000 [nan, nan, nan, nan]
493000 [nan, nan, nan, nan]
494000 [nan, nan, nan, nan]
495000 [nan, nan, nan, nan]
496000 [nan, nan, nan, nan]
497000 [nan, nan, nan, nan]
498000 [nan, nan, nan, nan]
499000 [nan, nan, nan, nan]
500000 [nan, nan, nan, nan]
501000 [nan, nan, nan, nan]
